year,jn_code,hybrid_oa_articles,articles,journal_title,e_issn,oa_mode
2018,JONM,9,161,Journal of Nursing Management,1365-2834,hybrid oa
2018,JOOP,8,50,Journal of Occupational and Organizational Psychology,2044-8325,hybrid oa
2018,JOOR,13,158,Journal of Oral Rehabilitation,1365-2842,hybrid oa
2018,JOP,3,141,Journal of Oral Pathology & Medicine,1600-0714,hybrid oa
2018,JOPP,1,26,The Journal of Political Philosophy,1467-9760,hybrid oa
2018,JOPR,2,174,Journal of Prosthodontics,1532-849X,hybrid oa
2018,JOPY,6,88,Journal of Personality,1467-6494,hybrid oa
2018,JOR,21,250,Journal of Orthopaedic Research ®,1554-527X,hybrid oa
2018,JORA,3,87,Journal of Research On Adolescence,1532-7795,hybrid oa
2018,JORH,3,68,Journal of Religious History,1467-9809,hybrid oa
2018,JORI,1,35,Journal of Risk and Insurance,1539-6975,hybrid oa
2018,JORS,5,45,Journal Of Regional Science,1467-9787,hybrid oa
2018,JOSH,3,119,Journal of School Health,1746-1561,hybrid oa
2018,JOSI,2,50,Journal of Social Issues,1540-4560,hybrid oa
2018,JOSL,2,55,Journal of Sociolinguistics,1467-9841,hybrid oa
2018,JOSP,1,40,Journal of Social Philosophy,1467-9833,hybrid oa
2018,JOSS,3,78,Journal of Sensory Studies,1745-459X,hybrid oa
2018,JPC,6,829,Journal of Paediatrics and Child Health,1440-1754,hybrid oa
2018,JPCU,2,117,The Journal of Popular Culture,1540-5931,hybrid oa
2018,JPE,37,229,Journal of Applied Ecology,1365-2664,hybrid oa
2018,JPEN,11,150,Journal of Parenteral and Enteral Nutrition,1941-2444,hybrid oa
2018,JPER,3,230,Journal of Periodontology,1943-3670,hybrid oa
2018,JPG,1,31,Journal of Petroleum Geology,1747-5457,hybrid oa
2018,JPH,2,90,Journal of Phytopathology,1439-0434,hybrid oa
2018,JPHP,3,186,Journal of Pharmacy and Pharmacology,2042-7158,hybrid oa
2018,JPHS,2,69,Journal of Pharmaceutical Health Services Research,1759-8893,hybrid oa
2018,JPI,4,83,Journal of Pineal Research,1600-079X,hybrid oa
2018,JPIM,4,50,Journal of Product Innovation Management,1540-5885,hybrid oa
2018,JPIM,4,50,The Journal of Product Innovation Management,1540-5885,hybrid oa
2018,JPLN,3,123,Journal of Plant Nutrition and Soil Science,1522-2624,hybrid oa
2018,JPM,2,60,Journal of Psychiatric and Mental Health Nursing,1365-2850,hybrid oa
2018,JPN,7,191,Journal of Animal Physiology and Animal Nutrition,1439-0396,hybrid oa
2018,JPPI,2,49,Journal of Policy and Practice In Intellectual Disabilities,1741-1130,hybrid oa
2018,JPPR,1,109,Journal of Pharmacy Practice and Research,2055-2335,hybrid oa
2018,JPY,3,100,Journal of Phycology,1529-8817,hybrid oa
2018,JQS,10,77,Journal of Quaternary Science,1099-1417,hybrid oa
2018,JRAI,3,210,Journal of the Royal Anthropological Institute,1467-9655,hybrid oa
2018,JRE,6,109,Journal of Periodontal Research,1600-0765,hybrid oa
2018,JRH,3,56,The Journal of Rural Health,1748-0361,hybrid oa
2018,JRIR,1,34,Journal of Research in Reading,1467-9817,hybrid oa
2018,JRS,12,224,Journal of Raman Spectroscopy,1097-4555,hybrid oa
2018,JRSM,9,45,Research Synthesis Methods,1759-2887,hybrid oa
2018,JSAP,2,159,Journal of Small Animal Practice,1748-5827,hybrid oa
2018,JSBM,1,82,Journal of Small Business Management,1540-627X,hybrid oa
2018,JSCM,1,24,Journal of Supply Chain Management,1745-493X,hybrid oa
2018,JSE,1,72,Journal of Systematics and Evolution,1674-4918,hybrid oa
2018,JSFA,16,679,Journal of the Science of Food and Agriculture,1097-0010,hybrid oa
2018,JSID,3,111,Journal of the Society for Information Display,1938-3657,hybrid oa
2018,JSO,9,412,Journal of Surgical Oncology,1096-9098,hybrid oa
2018,JSPN,1,25,Journal for Specialists In Pediatric Nursing,1744-6155,hybrid oa
2018,JSR,17,405,Journal of Sleep Research,1365-2869,hybrid oa
2018,JSSC,7,519,Journal of Separation Science,1615-9314,hybrid oa
2018,JSY,79,222,Journal of Synchrotron Radiation,1600-5775,hybrid oa
2018,JTH,48,340,Journal of Thrombosis and Haemostasis,1538-7836,hybrid oa
2018,JTR,2,83,International Journal of Tourism Research,1522-1970,hybrid oa
2018,JTS,6,104,Journal of Traumatic Stress,1573-6598,hybrid oa
2018,JTS5,1,25,Journal of Theoretical Social Psychology,2475-0387,hybrid oa
2018,JTSA,1,61,Journal of Time Series Analysis,1467-9892,hybrid oa
2018,JTSB,2,38,Journal for the Theory of Social Behaviour,1468-5914,hybrid oa
2018,JUM,5,392,Journal of Ultrasound in Medicine,1550-9613,hybrid oa
2018,JVH,18,571,Journal of Viral Hepatitis,1365-2893,hybrid oa
2018,JVP,8,158,Journal of Veterinary Pharmacology and Therapeutics,1365-2885,hybrid oa
2018,JVS,2,101,Journal of Vegetation Science,1654-1103,hybrid oa
2018,JWAS,2,89,Journal of the World Aquaculture Society,1749-7345,hybrid oa
2018,JWIP,1,27,The Journal of World Intellectual Property,1747-1796,hybrid oa
2018,JWMG,6,211,The Journal of Wildlife Management,1937-2817,hybrid oa
2018,JZS,2,53,Journal of Zoological Systematics and Evolutionary Research,1439-0469,hybrid oa
2018,KPM,1,35,Knowledge and Process Management,1099-1441,hybrid oa
2018,KYKL,2,36,Kyklos,1467-6435,hybrid oa
2018,LABR,2,21,LABOUR,1467-9914,hybrid oa
2018,LAM,4,171,Letters In Applied Microbiology,1472-765X,hybrid oa
2018,LANG,11,54,Language Learning,1467-9922,hybrid oa
2018,LAPO,1,20,Law & Policy,1467-9930,hybrid oa
2018,LARY,13,648,The Laryngoscope,1531-4995,hybrid oa
2018,LASR,1,69,Law & Society Review,1540-5893,hybrid oa
2018,LCRP,3,24,Legal and Criminological Psychology,2044-8333,hybrid oa
2018,LDR,30,374,Land Degradation and Development,1099-145X,hybrid oa
2018,LEAP,2,73,Learned Publishing,1741-4857,hybrid oa
2018,LIT,1,35,Literacy,1741-4369,hybrid oa
2018,LIV,11,274,Liver International,1478-3231,hybrid oa
2018,LNC3,1,38,Language & Linguistics Compass,1749-818X,hybrid oa
2018,LNO,71,219,Limnology and Oceanography,1939-5590,hybrid oa
2018,LOB,1,65,Limnology and Oceanography Bulletin,1539-6088,hybrid oa
2018,LOM3,24,66,Limnology and Oceanography: Methods,1541-5856,hybrid oa
2018,LPOR,4,139,Laser & Photonics Reviews,1863-8899,hybrid oa
2018,LS,1,38,Lubrication Science,1557-6833,hybrid oa
2018,LSM,11,141,Lasers in Surgery and Medicine,1096-9101,hybrid oa
2018,LT,9,249,Liver Transplantation,1527-6473,hybrid oa
2018,LUTS,4,38,LUTS,1757-5672,hybrid oa
2018,MABI,8,195,Macromolecular Bioscience,1616-5195,hybrid oa
2018,MACO,1,227,Materials and Corrosion,1521-4176,hybrid oa
2018,MACP,4,299,Macromolecular Chemistry and Physics,1521-3935,hybrid oa
2018,MALQ,4,50,Mathematical Logic Quarterly,1521-3870,hybrid oa
2018,MAM,4,33,Mammal Review,1365-2907,hybrid oa
2018,MAME,10,237,Macromolecular Materials and Engineering,1439-2054,hybrid oa
2018,MANC,1,45,The Manchester School,1467-9957,hybrid oa
2018,MAPS,11,181,Meteoritics & Planetary Science,1945-5100,hybrid oa
2018,MAQ,1,63,Medical Anthropology Quarterly,1548-1387,hybrid oa
2018,MARC,6,419,Macromolecular Rapid Communications,1521-3927,hybrid oa
2018,MAS,1,30,Mass Spectrometry Reviews,1098-2787,hybrid oa
2018,MBE,1,26,"Mind, Brain, and Education",1751-228X,hybrid oa
2018,MC,14,180,Molecular Carcinogenesis,1098-2744,hybrid oa
2018,MCDA,1,16,Journal of Multi-Criteria Decision Analysis,1099-1360,hybrid oa
2018,MDC3,7,142,Movement Disorders Clinical Practice(Electronic),2330-1619,hybrid oa
2018,MDE,1,72,Managerial and Decision Economics,1099-1468,hybrid oa
2018,MDS,30,369,Movement Disorders,1531-8257,hybrid oa
2018,MEC,46,379,Molecular Ecology,1365-294X,hybrid oa
2018,MED,6,79,Medicinal Research Reviews,1098-1128,hybrid oa
2018,MEDU,20,281,Medical Education,1365-2923,hybrid oa
2018,MEE3,40,183,Methods in Ecology and Evolution,2041-210X,hybrid oa
2018,MEN,13,112,Molecular Ecology Resources,1755-0998,hybrid oa
2018,META,1,53,Metaphilosophy,1467-9973,hybrid oa
2018,MICC,3,90,Microcirculation,1549-8719,hybrid oa
2018,MICE,2,87,Computer-Aided Civil and Infrastructure Engineering,1467-8667,hybrid oa
2018,MICR,1,124,Microsurgery,1098-2752,hybrid oa
2018,MILA,6,63,Mind & Language,1468-0017,hybrid oa
2018,MILQ,4,59,The Milbank Quarterly,1468-0009,hybrid oa
2018,MIM,5,111,Microbiology and Immunology,1348-0421,hybrid oa
2018,MINF,7,66,Molecular Informatics,1868-1751,hybrid oa
2018,MISP,3,19,Midwest Studies In Philosophy,1475-4975,hybrid oa
2018,MMA,3,617,Mathematical Methods in the Applied Sciences,1099-1476,hybrid oa
2018,MMI,26,282,Molecular Microbiology,1365-2958,hybrid oa
2018,MMS,4,98,Marine Mammal Science,1748-7692,hybrid oa
2018,MNFR,32,344,Molecular Nutrition & Food Research,1613-4133,hybrid oa
2018,MOP,3,670,Microwave and Optical Technology Letters,1098-2760,hybrid oa
2018,MP,34,614,Medical Physics,2473-4209,hybrid oa
2018,MPO,16,536,Pediatric Blood & Cancer,1545-5017,hybrid oa
2018,MRC,8,121,Magnetic Resonance in Chemistry,1097-458X,hybrid oa
2018,MRD,3,139,Molecular Reproduction & Development,1098-2795,hybrid oa
2018,MRM,52,474,Magnetic Resonance in Medicine,1522-2594,hybrid oa
2018,MSC,4,50,Musculoskeletal Care,1557-0681,hybrid oa
2018,MUS,7,332,Muscle & Nerve,1097-4598,hybrid oa
2018,MVE,9,65,Medical and Veterinary Entomology,1365-2915,hybrid oa
2018,MYC,11,142,Mycoses,1439-0507,hybrid oa
2018,NAFM,1,143,North American Journal of Fisheries Management,1548-8675,hybrid oa
2018,NAG,2,122,International Journal for Numerical and Analytical Methods in Geomechanics,1096-9853,hybrid oa
2018,NAN,13,93,Neuropathology and Applied Neurobiology,1365-2990,hybrid oa
2018,NANA,4,93,Nations and Nationalism,1469-8129,hybrid oa
2018,NARF,1,23,Natural Resources Forum,1477-8947,hybrid oa
2018,NAU,18,353,Neurourology and Urodynamics,1520-6777,hybrid oa
2018,NAV,1,45,Naval Research Logistics,1520-6750,hybrid oa
2018,NAVI,1,54,Navigation,2161-4296,hybrid oa
2018,NBFR,1,97,New Blackfriars,1741-2005,hybrid oa
2018,NBM,25,173,NMR in Biomedicine,1099-1492,hybrid oa
2018,NBU,18,57,Nutrition Bulletin,1467-3010,hybrid oa
2018,NCN3,5,73,Neurology and Clinical Neuroscience,2049-4173,hybrid oa
2018,NCP,5,144,Nutrition in Clinical Practice,1941-2452,hybrid oa
2018,NDI,4,102,Nutrition & Dietetics,1747-0080,hybrid oa
2018,NEM,1,42,International Journal of Network Management,1099-1190,hybrid oa
2018,NEP,12,264,Nephrology,1440-1797,hybrid oa
2018,NER,8,164,Neuromodulation,1525-1403,hybrid oa
2018,NET,2,69,Networks,1097-0037,hybrid oa
2018,NEUP,2,77,Neuropathology,1440-1789,hybrid oa
2018,NHS,2,93,Nursing & Health Sciences,1442-2018,hybrid oa
2018,NIN,2,49,Nursing Inquiry,1440-1800,hybrid oa
2018,NLA,4,90,Numerical Linear Algebra With Applications,1099-1506,hybrid oa
2018,NME,7,277,International Journal for Numerical Methods in Engineering,1097-0207,hybrid oa
2018,NMO,24,246,Neurogastroenterology & Motility,1365-2982,hybrid oa
2018,NPH,83,628,New Phytologist,1469-8137,hybrid oa
2018,NRM,1,50,Natural Resource Modeling,1939-7445,hybrid oa
2018,NSG,1,26,Near Surface Geophysics,1873-0604,hybrid oa
2018,NTWE,2,24,"New Technology, Work and Employment",1468-005X,hybrid oa
2018,NUF,2,81,Nursing Forum,1744-6198,hybrid oa
2018,NUM,2,102,Numerical Methods for Partial Differential Equations,1098-2426,hybrid oa
2018,NUP,1,29,Nursing Philosophy,1466-769X,hybrid oa
2018,NUR,1,73,Research in Nursing & Health,1098-240X,hybrid oa
2018,OA,1,88,International Journal of Osteoarchaeology,1099-1212,hybrid oa
2018,OBES,1,60,Oxford Bulletin of Economics and Statistics,1468-0084,hybrid oa
2018,OBR,16,154,Obesity Reviews,1467-789X,hybrid oa
2018,OBY,18,276,Obesity,1930-739X,hybrid oa
2018,ODI,6,270,Oral Diseases,1601-0825,hybrid oa
2018,OIK,18,168,Oikos,1600-0706,hybrid oa
2018,OJOA,3,24,Oxford Journal of Archaeology,1468-0092,hybrid oa
2018,OLI,1,54,Orbis Litterarum,1600-0730,hybrid oa
2018,OMI,1,39,Molecular Oral Microbiology,2041-1014,hybrid oa
2018,OPEC,1,29,OPEC Energy Review,1753-0237,hybrid oa
2018,OPN,1,35,International Journal of Older People Nursing,1748-3743,hybrid oa
2018,OPO,5,59,Ophthalmic and Physiological Optics,1475-1313,hybrid oa
2018,ORS,2,73,Oral Surgery,1752-248X,hybrid oa
2018,OSI2,2,21,Oral Science International,1881-4204,hybrid oa
2018,PA,7,94,Journal of Public Affairs,1479-1854,hybrid oa
2018,PACE,8,333,Pacing and Clinical Electrophysiology,1540-8159,hybrid oa
2018,PAD,4,27,Public Administration and Development,1099-162X,hybrid oa
2018,PADM,16,80,Public Administration,1467-9299,hybrid oa
2018,PADR,9,83,Population and Development Review,1728-4457,hybrid oa
2018,PAI,11,169,Pediatric Allergy and Immunology,1399-3038,hybrid oa
2018,PALA,11,69,Palaeontology,1475-4983,hybrid oa
2018,PAM,2,69,Journal of Policy Analysis and Management,1520-6688,hybrid oa
2018,PAN,6,249,Pediatric Anesthesia,1460-9592,hybrid oa
2018,PAPQ,1,49,Pacific Philosophical Quarterly,1468-0114,hybrid oa
2018,PAPR,3,82,Pain Practice,1533-2500,hybrid oa
2018,PAPT,6,45,"Psychology and Psychotherapy: Theory, Research and Practice",2044-8341,hybrid oa
2018,PARH,1,67,Parliamentary History,1750-0206,hybrid oa
2018,PATH,41,188,The Journal of Pathology,1096-9896,hybrid oa
2018,PBAF,1,24,Public Budgeting & Finance,1540-5850,hybrid oa
2018,PBR,9,116,Plant Breeding,1439-0523,hybrid oa
2018,PC,2,480,Polymer Composites,1548-0569,hybrid oa
2018,PCA,1,73,Phytochemical Analysis,1099-1565,hybrid oa
2018,PCE,18,268,"Plant, Cell & Environment",1365-3040,hybrid oa
2018,PCHJ,1,45,PsyCh Journal,2046-0260,hybrid oa
2018,PCMR,4,81,Pigment Cell & Melanoma Research,1755-148X,hybrid oa
2018,PCN,10,147,Psychiatry and Clinical Neurosciences,1440-1819,hybrid oa
2018,PD,7,198,Prenatal Diagnosis,1097-0223,hybrid oa
2018,PDE,5,356,Pediatric Dermatology,1525-1470,hybrid oa
2018,PDS,19,216,Pharmacoepidemiology and Drug Safety,1099-1557,hybrid oa
2018,PECH,1,58,Peace & Change,1468-0130,hybrid oa
2018,PED,3,278,Pediatrics International,1442-200X,hybrid oa
2018,PEDI,10,175,Pediatric Diabetes,1399-5448,hybrid oa
2018,PEN,5,236,Polymer Engineering & Science,1548-2634,hybrid oa
2018,PEP2,1,93,Peptide Science,2475-8817,hybrid oa
2018,PER,5,50,European Journal of Personality,1099-0984,hybrid oa
2018,PETR,4,231,Pediatric Transplantation,1399-3046,hybrid oa
2018,PHAR,5,132,Pharmacotherapy: The Journal of Human Pharmacology and Drug Therapy,1875-9114,hybrid oa
2018,PHC3,5,86,Philosophy Compass,1747-9991,hybrid oa
2018,PHEN,1,43,Physiological Entomology,1365-3032,hybrid oa
2018,PHIB,2,31,Analytic Philosophy,2153-960X,hybrid oa
2018,PHIL,1,34,Philosophical Forum,0031-806X,hybrid oa
2018,PHIS,1,23,Philosophical Issues,1758-2237,hybrid oa
2018,PHN,4,97,Public Health Nursing,1525-1446,hybrid oa
2018,PHOR,3,83,The Photogrammetric Record,1477-9730,hybrid oa
2018,PHP,4,215,Photochemistry and Photobiology,1751-1097,hybrid oa
2018,PHPP,4,71,"Photodermatology, Photoimmunology & Photomedicine",1600-0781,hybrid oa
2018,PHPR,1,90,Philosophy and Phenomenological Research,1933-1592,hybrid oa
2018,PI,2,241,Polymer International,1097-0126,hybrid oa
2018,PIM,20,97,Parasite Immunology,1365-3024,hybrid oa
2018,PIN,4,120,Pathology International,1440-1827,hybrid oa
2018,PIP,7,120,Progress in Photovoltaics: Research and Applications,1099-159X,hybrid oa
2018,PIRS,2,64,Papers In Regional Science,1435-5957,hybrid oa
2018,PITS,1,119,Psychology in the Schools,1520-6807,hybrid oa
2018,PLB,7,172,Plant Biology,1438-8677,hybrid oa
2018,PLMS,5,111,Proceedings of the London Mathematical Society,1460-244X,hybrid oa
2018,PMH,1,30,Personality and Mental Health,1932-863X,hybrid oa
2018,PMIC,27,306,Proteomics,1615-9861,hybrid oa
2018,PMR,1,591,PM&R,1934-1563,hybrid oa
2018,POI3,4,26,Policy & Internet (Electronic),1944-2866,hybrid oa
2018,POL,9,337,Journal of Polymer Science,1099-0518,hybrid oa
2018,POMS,4,156,Production and Operations Management,1937-5956,hybrid oa
2018,PON,17,366,Psycho-Oncology,1099-1611,hybrid oa
2018,POPE,6,38,Population Ecology,1438-390X,hybrid oa
2018,POPS,5,90,Political Psychology,1467-9221,hybrid oa
2018,POQU,1,166,The Political Quarterly,1467-923X,hybrid oa
2018,PPA,17,167,Plant Pathology,1365-3059,hybrid oa
2018,PPAP,8,121,Plasma Processes and Polymers,1612-8869,hybrid oa
2018,PPC,2,91,Perspectives In Psychiatric Care,1744-6163,hybrid oa
2018,PPE,10,85,Paediatric and Perinatal Epidemiology,1365-3016,hybrid oa
2018,PPL,15,206,Physiologia Plantarum,1399-3054,hybrid oa
2018,PPP,2,25,Permafrost and Periglacial Processes,1099-1530,hybrid oa
2018,PPSC,2,200,Particle & Particle Systems Characterization,1521-4117,hybrid oa
2018,PPUL,10,284,Pediatric Pulmonology,1099-0496,hybrid oa
2018,PRCA,10,131,PROTEOMICS - Clinical Applications,1862-8354,hybrid oa
2018,PREP,1,217,"Propellants, Explosives, Pyrotechnics",1521-4087,hybrid oa
2018,PRI,4,62,Physiotherapy Research International,1471-2865,hybrid oa
2018,PRO,15,199,Protein Science,1469-896X,hybrid oa
2018,PROP,4,86,Fortschritte der Physik,1521-3978,hybrid oa
2018,PROS,7,178,The Prostate,1097-0045,hybrid oa
2018,PROT,8,165,"Proteins: Structure, Function, and Bioinformatics",1097-0134,hybrid oa
2018,PRS,1,78,Process Safety Progress,1547-5913,hybrid oa
2018,PS,20,382,Pest Management Science,1526-4998,hybrid oa
2018,PSC,2,83,Journal of Peptide Science,1099-1387,hybrid oa
2018,PSJ,2,61,Policy Studies Journal,1541-0072,hybrid oa
2018,PSP,18,89,"Population, Space and Place",1544-8452,hybrid oa
2018,PSRH,1,33,Perspectives On Sexual and Reproductive Health,1931-2393,hybrid oa
2018,PSSA,7,547,physica status solidi (a) applications and materials science,1862-6319,hybrid oa
2018,PSSB,7,303,physica status solidi (b) basic solid state physics,1521-3951,hybrid oa
2018,PSSR,3,230,physica status solidi (RRL) rapid research letters,1862-6270,hybrid oa
2018,PST,6,77,Pharmaceutical Statistics,1539-1612,hybrid oa
2018,PSYG,2,104,Psychogeriatrics,1479-8301,hybrid oa
2018,PSYP,10,164,Psychophysiology,1469-8986,hybrid oa
2018,PTR,3,246,Phytotherapy Research,1099-1573,hybrid oa
2018,PTS,1,63,Packaging Technology and Science,1099-1522,hybrid oa
2018,PUAR,6,131,Public Administration Review,1540-6210,hybrid oa
2018,QJ,21,231,Quarterly Journal of the Royal Meteorological Society,1477-870X,hybrid oa
2018,QRE,1,192,Quality and Reliability Engineering International,1099-1638,hybrid oa
2018,QUTE,1,31,Advanced Quantum Technologies,2511-9044,hybrid oa
2018,RADM,1,49,R&D Management,1467-9310,hybrid oa
2018,RAJU,4,39,Ratio Juris,1467-9337,hybrid oa
2018,RAND,3,41,The RAND Journal of Economics,1756-2171,hybrid oa
2018,RAQ,7,88,Reviews in Aquaculture,1753-5131,hybrid oa
2018,RATI,1,33,Ratio,1467-9329,hybrid oa
2018,RCM,14,303,Rapid Communications in Mass Spectrometry,1097-0231,hybrid oa
2018,RCS,4,92,The International Journal of Medical Robotics and Computer Assisted Surgery,1478-596X,hybrid oa
2018,RDA,4,251,Reproduction in Domestic Animals,1439-0531,hybrid oa
2018,RDS,7,126,Radio Science,1944-799X,hybrid oa
2018,REC,14,152,Restoration Ecology,1526-100X,hybrid oa
2018,REEL,2,45,"Review of European, Comparative & International Environmental Law",2050-0394,hybrid oa
2018,REGO,11,51,Regulation & Governance,1748-5991,hybrid oa
2018,RESP,1,1113,Respirology,1440-1843,hybrid oa
2018,REST,2,72,Renaissance Studies,1477-4658,hybrid oa
2018,REV3,8,54,Review of Education,2049-6613,hybrid oa
2018,RGE,2,41,Resource Geology,1751-3928,hybrid oa
2018,RHC3,2,29,"Risk, Hazards & Crisis in Public Policy(Electronic)",1944-4079,hybrid oa
2018,RIRT,1,306,Reviews in Religion & Theology,1467-9418,hybrid oa
2018,RISA,18,202,Risk Analysis,1539-6924,hybrid oa
2018,RMV,2,60,Reviews in Medical Virology,1099-1654,hybrid oa
2018,RNC,3,326,International Journal of Robust and Nonlinear Control,1099-1239,hybrid oa
2018,ROB,4,82,Journal of Field Robotics,1556-4967,hybrid oa
2018,RODE,8,107,Review of Development Economics,1467-9361,hybrid oa
2018,ROG,14,24,Reviews of Geophysics,1944-9208,hybrid oa
2018,ROIE,2,41,Review of International Economics,1467-9396,hybrid oa
2018,ROIW,3,52,Review of Income and Wealth,1475-4991,hybrid oa
2018,ROPR,6,49,Review of Policy Research,1541-1338,hybrid oa
2018,RRA,9,155,River Research and Applications,1535-1467,hybrid oa
2018,RSA,1,79,Random Structures & Algorithms,1098-2418,hybrid oa
2018,RSP3,2,56,Regional Science Policy & Practice,1757-7802,hybrid oa
